1,200,2.8313398361206054e-05
2,400,2.7818679809570314e-05
3,600,2.6415586471557618e-05
4,800,2.500176429748535e-05
5,1000,2.86257266998291e-05
6,1200,2.6009082794189454e-05
7,1400,2.606987953186035e-05
8,1600,2.3708343505859374e-05
9,1800,2.694368362426758e-05
10,2000,2.4573802947998045e-05
11,2200,2.7151107788085936e-05
12,2400,2.653956413269043e-05
13,2600,2.7314424514770507e-05
14,2800,2.471327781677246e-05
15,3000,2.4871826171875e-05
16,3200,2.1899938583374024e-05
17,3400,2.6154518127441407e-05
18,3600,2.3362636566162108e-05
